session_uuid,scene_id,patient_sort00,injury_severity00,combo00,patient_sort01,injury_severity01,combo01,patient_sort02,injury_severity02,combo02,patient_sort03,injury_severity03,combo03,patient_sort04,injury_severity04,combo04,patient_sort05,injury_severity05,combo05,patient_sort06,injury_severity06,combo06,patient_sort07,injury_severity07,combo07,patient_sort08,injury_severity08,combo08,patient_sort09,injury_severity09,combo09,patient_sort10,injury_severity10,combo10,patient_sort11,injury_severity11,combo11,patient_sort12,injury_severity12,combo12,patient_sort13,injury_severity13,combo13,patient_sort14,injury_severity14,combo14,patient_sort15,injury_severity15,combo15,patient_sort16,injury_severity16,combo16,severe_hemorrhaging00,severe_hemorrhaging01,severe_hemorrhaging02,severe_hemorrhaging03,severe_hemorrhaging04,severe_hemorrhaging05,severe_hemorrhaging06,severe_hemorrhaging07,severe_hemorrhaging08,severe_hemorrhaging09,severe_hemorrhaging10,severe_hemorrhaging11,severe_hemorrhaging12,severe_hemorrhaging13,severe_hemorrhaging14,severe_hemorrhaging15,severe_hemorrhaging16,sort_hemorrhaging00,sort_hemorrhaging01,sort_hemorrhaging02,sort_hemorrhaging03,sort_hemorrhaging04,sort_hemorrhaging05,sort_hemorrhaging06,sort_hemorrhaging07,sort_hemorrhaging08,sort_hemorrhaging09,sort_hemorrhaging10,sort_hemorrhaging11,sort_hemorrhaging12,sort_hemorrhaging13,sort_hemorrhaging14,sort_hemorrhaging15,sort_hemorrhaging16
4a219569-77fc-41c2-8244-42888b25fec3,0,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,,,,waver-False,waver-False,still-False,waver-True,waver-False,,,,,,,,,,,,
4a504e80-0232-4978-9a63-7e503e86c5e3,0,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
4bac0722-bc76-4418-88f0-ccbbba469c5a,0,walker,,walker-nan,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,
4bac0722-bc76-4418-88f0-ccbbba469c5a,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,,,,,,,still-False,still-False,still-True,waver-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
4ca5febe-0a4b-4c77-bd3e-6632ae760df1,0,walker,low,walker-low,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,False,False,False,False,,,,,,,walker-False,still-False,still-True,waver-False,waver-True,still-False,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
4ce8ee9f-45ea-42a8-86df-0038c777f040,0,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,,,,,,,walker-False,waver-False,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,,,,,,
4f66ee10-3104-44ec-8d31-9e1c2b33f36d,0,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,,,,,,,still-False,waver-False,still-True,waver-False,still-False,walker-False,waver-True,waver-False,waver-False,walker-False,walker-False,,,,,,
50e4351a-3afd-43ff-a65f-f84eaab0d0fd,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
50e4351a-3afd-43ff-a65f-f84eaab0d0fd,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
51f8d40c-9550-4ef1-a71c-e030c0a08f29,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
51f8d40c-9550-4ef1-a71c-e030c0a08f29,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
524d5418-62f4-4834-9f1e-47202c30e667,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
524d5418-62f4-4834-9f1e-47202c30e667,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
5254234d-5334-44d0-a97b-d0e098c129a9,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
5254234d-5334-44d0-a97b-d0e098c129a9,1,walker,,walker-nan,still,high,still-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,walker-False,still-False,,,,,,,,,,,,,,,
52e2653e-2230-4d8a-929b-e2a12dcb56c4,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
52e2653e-2230-4d8a-929b-e2a12dcb56c4,1,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,False,False,False,False,False,True,False,True,False,False,False,,,,,,,walker-False,walker-False,walker-False,still-False,still-False,still-True,waver-False,waver-True,waver-False,waver-False,waver-False,,,,,,
5325cdbf-d627-4aba-b5b4-9a62240d599f,0,walker,low,walker-low,still,low,still-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,walker-False,still-False,,,,,,,,,,,,,,,
55dcba1c-2bfc-4028-984d-5c288c8b7265,0,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,,,,,,,still-False,waver-True,waver-False,still-False,waver-False,waver-False,waver-False,still-True,walker-False,walker-False,walker-False,,,,,,
56c0b2ce-d12c-440a-bcae-3d6163d5e494,0,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,high,waver-high,still,low,still-low,still,high,still-high,waver,medium,waver-medium,walker,,walker-nan,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,,,,,,,,,waver-True,still-True,waver-False,waver-True,waver-True,still-False,still-False,waver-False,walker-False,,,,,,,,
578a0cfc-a256-4002-ba75-4a61d700204e,0,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,still,high,still-high,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,,,,,,,waver-False,waver-True,walker-False,waver-False,waver-False,still-False,waver-False,still-True,still-False,walker-False,walker-False,,,,,,
590bdfe9-828c-4367-a783-75ec19d7b7d0,0,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
590bdfe9-828c-4367-a783-75ec19d7b7d0,1,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,,,,,,
5aca0157-02d0-4409-a4fe-f64d03fd34a1,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
5aca0157-02d0-4409-a4fe-f64d03fd34a1,1,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,,,,,,,still-True,still-False,walker-False,waver-False,waver-True,waver-False,still-False,waver-False,waver-False,walker-False,walker-False,,,,,,
5c2a444a-9c8d-4c65-bef2-c5f47f6b258d,0,waver,high,waver-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,waver-True,,,,,,,,,,,,,,,,
5c5c9f6e-555c-4ae2-a0c0-7e5eb84a92dd,0,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,waver-False,waver-True,waver-False,waver-False,still-True,still-False,waver-False,walker-False,still-False,walker-False,walker-False,,,,,,
5c720560-85f5-4bb1-9aa5-41207f6259a2,0,walker,low,walker-low,walker,low,walker-low,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,,,,,,,,walker-False,walker-False,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,waver-False,,,,,,,
5c8b0274-379c-40ca-b6ff-b846f9e14ad5,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
5c8b0274-379c-40ca-b6ff-b846f9e14ad5,1,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,,,,,,,waver-False,waver-True,waver-False,waver-False,waver-False,still-False,still-True,still-False,walker-False,walker-False,walker-False,,,,,,
5d916938-e0d3-47ee-8f55-12bf12283ee1,0,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-False,waver-False,waver-False,waver-True,walker-False,walker-False,walker-False,,,,,,
5da6af4d-f3bc-4e05-9c5b-cb7d5aa68e7e,0,still,high,still-high,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,still-False,waver-False,,,,,,,,,,,,,,,
5da6af4d-f3bc-4e05-9c5b-cb7d5aa68e7e,1,still,high,still-high,waver,medium,waver-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,still-False,waver-False,,,,,,,,,,,,,,,
5dce5abe-7ded-46e7-8d07-b2e2cd76ef55,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
5dce5abe-7ded-46e7-8d07-b2e2cd76ef55,1,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,walker,low,walker-low,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,still,high,still-high,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,,,,,,,still-False,still-False,waver-True,waver-False,walker-False,waver-False,waver-False,waver-False,still-True,walker-False,walker-False,,,,,,
5de8dcc6-c6ab-43e5-9103-85c8d069cf4b,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
5de8dcc6-c6ab-43e5-9103-85c8d069cf4b,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,False,False,False,False,,,,,,,still-False,still-True,still-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
5e1e1072-2244-4473-996d-e2cb337b805b,0,still,high,still-high,still,high,still-high,still,high,still-high,walker,low,walker-low,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,,,,,,,still-False,still-True,still-False,walker-False,waver-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
5e1e1072-2244-4473-996d-e2cb337b805b,1,still,,still-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,still-False,,,,,,,,,,,,,,,,
5ebf3067-e1a6-4711-810d-60095452c24c,0,waver,high,waver-high,waver,medium,waver-medium,still,high,still-high,walker,,walker-nan,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,high,waver-high,still,low,still-low,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,True,False,True,False,False,False,True,True,False,False,False,,,,,,,waver-True,waver-False,still-True,walker-False,still-False,waver-False,waver-True,waver-True,still-False,walker-False,walker-False,,,,,,
5ebf3067-e1a6-4711-810d-60095452c24c,1,still,,still-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,still-False,,,,,,,,,,,,,,,,
5fa79a8e-a2df-4bb9-b614-f3ce36a5edb0,0,still,high,still-high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,still-False,,,,,,,,,,,,,,,,
5ffacacb-a874-43d3-a399-3cb959505047,0,walker,medium,walker-medium,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,,
5ffacacb-a874-43d3-a399-3cb959505047,1,still,high,still-high,walker,low,walker-low,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,True,False,False,False,False,False,False,,,,,,,still-False,walker-False,still-False,still-True,waver-True,waver-False,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
6037b1d3-eff2-4317-9372-768236fbae91,0,waver,high,waver-high,still,high,still-high,waver,medium,waver-medium,still,high,still-high,waver,medium,waver-medium,waver,high,waver-high,waver,high,waver-high,still,low,still-low,walker,medium,walker-medium,walker,,walker-nan,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,True,False,False,False,True,True,False,False,False,False,,,,,,,waver-True,still-True,waver-False,still-False,waver-False,waver-True,waver-True,still-False,walker-False,walker-False,walker-False,,,,,,
60d2041e-9b37-4c13-a73d-906e6ecebd01,0,still,high,still-high,waver,medium,waver-medium,walker,low,walker-low,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
60d2041e-9b37-4c13-a73d-906e6ecebd01,1,walker,low,walker-low,waver,medium,waver-medium,still,high,still-high,still,high,still-high,still,high,still-high,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,,,,,,,walker-False,waver-False,still-False,still-True,still-False,waver-True,waver-False,waver-False,waver-False,walker-False,walker-False,,,,,,
60d2041e-9b37-4c13-a73d-906e6ecebd01,2,walker,,walker-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,walker-False,,,,,,,,,,,,,,,,
60d42fe6-f30b-4eab-ba01-644dde714e4d,0,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,walker,low,walker-low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,still-False,waver-False,walker-False,walker-False,,,,,,,,,,,,,
60d42fe6-f30b-4eab-ba01-644dde714e4d,1,still,high,still-high,still,high,still-high,still,high,still-high,waver,medium,waver-medium,waver,medium,waver-medium,waver,high,waver-high,waver,medium,waver-medium,waver,medium,waver-medium,walker,low,walker-low,walker,low,walker-low,walker,low,walker-low,,,,,,,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,False,False,,,,,,,still-True,still-False,still-False,waver-False,waver-False,waver-True,waver-False,waver-False,walker-False,walker-False,walker-False,,,,,,
61dba1bb-2326-48f9-968f-9e0e4c867eee,0,walker,,walker-nan,walker,low,walker-low,still,high,still-high,waver,medium,waver-medium,walker,medium,walker-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,walker-False,walker-False,still-False,waver-False,walker-False,,,,,,,,,,,,
